Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit
ORD-10077,2022-12-14,Office Supplies,Binders,3-Ring Binder,Central,Corporate,10.0,0.15,116.82,6.03
ORD-16349,2022-10-16 00:00:00,Office Supplies,Storage,File Cabinet,Central,Corporate,7.0,0.3,870.0,281.8
ORD-16675,2024-01-08 00:00:00,Office Supplies,Paper,Notebook Set,East,Corporate,7.0,0.3,703.24,72.19
ORD-11256,2022-12-27,Technology,Accessories,Laptop Stand,South,Home Office,12.0,0.1,6044.11,1038.21
ORD-11046,2023-07-07 00:00:00,Furniture,Chairs,Ergo Recliner,South,Consumer,9.0,0.0,3388.35,-498.7
ORD-14919,2021-06-28,Office Supplies,Paper,Copy Paper Ream,North,Consumer,10.0,0.1,1033.43,338.56
ORD-12938,2021-09-24,Office Supplies,Labels,Address Labels,South,Home Office,13.0,0.0,,330.69
ORD-12743,2021-03-14,Office Supplies,Binders,3-Ring Binder,West,Corporate,12.0,0.1,1298.93,159.04
ORD-19358,2023-12-16,Office Supplies,Storage,Storage Box,West,Consumer,1.0,0.1,23.49,3.2
ORD-13784,2023-06-30 00:00:00,Technology,Phones,Office Cordless Phone,Central,Corporate,7.0,0.1,2017.25,389.53
ORD-16594,2024-05-06,Office Supplies,Binders,View Binder,East,Consumer,5.0,0.0,400.67,93.91
ORD-14781,2023-05-10 00:00:00,Furniture,Tables,Round Side Table,Central,Consumer,9.0,0.0,847.47,-54.37
ORD-15886,2022-04-19,Office Supplies,Binders,3-Ring Binder,North,Home Office,7.0,0.1,195.81,59.3
ORD-10546,2024-05-17,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,8.0,0.1,114.06,6.03
ORD-18454,2024-09-19,Office Supplies,Labels,Shipping Labels,West,Consumer,4.0,0.1,166.0,23.84
ORD-13831,2024-04-09 00:00:00,Office Supplies,Art,Sketch Pad,EAST,,1.0,0.2,93.25,17.21
ORD-13915,2021-08-03 00:00:00,Furniture,Bookcases,Metal Shelving Unit,South,Corporate,4.0,0.3,1310.28,
ORD-13456,2024-08-24,Office Supplies,Storage,Plastic Bin,East,Corporate,3.0,0.2,138.64,45.86
ORD-14007,2022-07-12,Furniture,Bookcases,Oak Bookcase,East,Home Office,1.0,0.15,128.72,15.62
ORD-11124,2022-10-27 00:00:00,Technology,Machines,Label Printer,West,Consumer,10.0,0.15,16129.6,4327.3
ORD-17342,2024-06-28 00:00:00,Office Supplies,Storage,Plastic Bin,East,Consumer,,0.0,135.42,12.74
ORD-10767,2021-03-17,Technology,Phones,Smartphone X200,North,Consumer,3.0,0.15,4936.38,1411.23
ORD-11174,2024-10-22 00:00:00,Office Supplies,Storage,File Cabinet,South,Consumer,13.0,0.15,1620.77,129.02
ORD-18846,2024-09-11 00:00:00,Furniture,Furnishings,Picture Frame,East,Consumer,3.0,0.0,436.39,53.15
ORD-17426,2024-12-25,Office Supplies,Envelopes,Security Envelopes,South,Consumer,10.0,0.1,466.53,34.7
ORD-18393,2022-09-01 00:00:00,Furniture,Tables,Adjustable Desk,Central,Consumer,10.0,0.0,6068.27,465.85
ORD-10262,2021-03-02,Office Supplies,Labels,Shipping Labels,West,Consumer,13.0,0.1,1404.19,
ORD-11019,2022-08-28 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,,Consumer,4.0,0.0,79.19,5.25
ORD-15047,2024-06-02 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,6.0,0.0,156.92,22.8
ORD-13874,2021-12-19 00:00:00,Office Supplies,Storage,Storage Box,South,Consumer,,0.2,135.14,13.41
ORD-14738,2022-05-04,Furniture,Chairs,Executive Office Chair,East,Consumer,12.0,0.2,6555.44,1146.09
ORD-11012,2022-08-12 00:00:00,Office Supplies,Binders,View Binder,South,Corporate,4.0,0.3,28.19,2.77
ORD-10736,2021-09-10,Office Supplies,Binders,View Binder,Central,Consumer,1.0,0.0,89.54,26.32
ORD-12240,2023-10-09 00:00:00,Technology,Machines,Label Printer,Central,Consumer,11.0,0.0,4301.82,649.43
ORD-15641,2021-05-18,Technology,Accessories,Laptop Stand,Central,Corporate,5.0,0.3,5014.71,1369.34
ORD-15742,2021-03-10 00:00:00,Office Supplies,Paper,Notebook Set,South,Corporate,12.0,0.0,1224.45,318.68
ORD-15804,2022-05-16,Office Supplies,Envelopes,Mailing Envelopes,Central,Consumer,12.0,0.3,,8.91
ORD-14456,2021-04-21 00:00:00,Furniture,Bookcases,Metal Shelving Unit,West,Consumer,6.0,0.0,3896.37,370.63
ORD-13868,2023-07-26 00:00:00,Office Supplies,Envelopes,Security Envelopes,South,Home Office,,0.0,602.46,179.32
ORD-13109,2024-03-30,Office Supplies,Binders,Heavy Duty Binder,West,Consumer,7.0,0.3,251.05,19.69
ORD-15689,2023-07-30,Furniture,Tables,Round Side Table,West,,9.0,0.0,5752.62,572.59
ORD-13006,2022-01-23 00:00:00,Office Supplies,Storage,Plastic Bin,East,Corporate,8.0,0.15,167.77,31.24
ORD-14680,2021-03-25 00:00:00,Furniture,Bookcases,Corner Bookcase,South,Corporate,12.0,0.0,8420.27,1188.34
ORD-17376,2022-09-23,Office Supplies,Labels,Address Labels,East,Consumer,9.0,0.0,903.69,152.51
ORD-12910,2021-10-06,Office Supplies,Labels,Shipping Labels,Central,Consumer,10.0,0.15,63.89,
ORD-14557,2023-03-04,Technology,Accessories,Wireless Mouse,West,Corporate,5.0,0.2,9086.82,2674.65
ORD-15976,2021-06-09 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,12.0,0.2,355.59,74.74
ORD-14763,2023-05-25 00:00:00,Office Supplies,Binders,3-Ring Binder,South,Home Office,10.0,0.0,761.86,124.37
ORD-13120,2023-11-08,Office Supplies,Envelopes,Security Envelopes,Central,Home Office,9.0,0.15,1033.11,344.13
ORD-18556,2023-05-28,Furniture,Chairs,Mesh Task Chair,East,Consumer,12.0,0.0,5223.44,919.4
ORD-14716,2021-04-28,Office Supplies,Paper,Sticky Notes Pack,North,Home Office,13.0,0.2,658.81,214.5
ORD-17264,2023-05-14,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,3.0,0.0,190.05,12.85
ORD-11505,2024-10-08 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Home Office,13.0,0.0,162.44,24.68
ORD-16139,2024-11-25,Technology,Machines,Label Printer,Central,Consumer,5.0,0.15,1520.55,116.04
ORD-15007,2024-11-17,Office Supplies,Paper,Copy Paper Ream,East,Consumer,9.0,0.0,,211.82
ORD-13240,2022-05-29 00:00:00,Office Supplies,Binders,Heavy Duty Binder,Central,Home Office,1.0,0.15,87.34,28.26
ORD-14519,2021-03-10,Office Supplies,Art,Marker Set,Central,Corporate,1.0,0.0,46.15,12.15
ORD-14235,2021-05-14 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,CENTRAL,Home Office,1.0,0.3,117.92,40.52
ORD-10414,2023-01-15 00:00:00,Office Supplies,Binders,View Binder,Central,Corporate,7.0,0.0,126.8,21.29
ORD-16804,2021-08-19 00:00:00,Technology,Accessories,USB Hub,North,Corporate,8.0,0.2,7477.15,211.12
ORD-15745,2021-06-03 00:00:00,Technology,Phones,Office Cordless Phone,Central,Corporate,4.0,0.3,1473.06,137.19
ORD-11423,2023-07-10 00:00:00,Office Supplies,Paper,Sticky Notes Pack,,Consumer,7.0,0.2,349.36,97.57
ORD-15979,2023-04-22,Office Supplies,Paper,Sticky Notes Pack,North,Corporate,9.0,0.0,475.03,32.56
ORD-16077,2023-02-18 00:00:00,Office Supplies,Paper,Notebook Set,South,Home Office,9.0,0.3,920.69,98.15
ORD-17564,2024-10-28,Office Supplies,Binders,View Binder,West,Consumer,,0.1,138.8,42.44
ORD-12299,2021-05-15 00:00:00,Office Supplies,Paper,Notebook Set,West,Home Office,7.0,0.0,717.97,182.04
ORD-11929,2021-01-06,Technology,Accessories,USB Hub,East,Corporate,9.0,0.0,12886.12,3483.4
ORD-15704,2024-07-31,Office Supplies,Envelopes,Security Envelopes,South,Corporate,10.0,0.3,737.21,168.34
ORD-15027,2022-07-05,Technology,Copiers,Desktop Copier,East,Corporate,5.0,0.2,,381.88
ORD-12508,2022-04-04 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,Central,Consumer,13.0,0.3,242.72,46.58
ORD-10156,2022-02-18,Furniture,Bookcases,Corner Bookcase,West,Corporate,10.0,0.1,3123.82,-397.11
ORD-16833,2023-07-10,Office Supplies,Binders,View Binder,East,Consumer,10.0,0.0,881.64,213.28
ORD-16737,2021-01-04, Office Supplies ,Envelopes,Mailing Envelopes,West,Consumer,12.0,0.2,69.54,18.69
ORD-17612,2024-04-22 00:00:00,Furniture,Tables,Adjustable Desk,Central,Consumer,9.0,0.0,7519.98,155.68
ORD-16597,2021-08-06,Furniture,Furnishings,Wall Clock,South,Consumer,6.0,0.3,1922.19,42.86
ORD-12540,2024-06-24,Technology,Accessories,Laptop Stand,South,Consumer,12.0,0.3,10731.21,422.17
ORD-10669,2024-12-06 00:00:00,Furniture,Furnishings,Filing Tray,Central,Corporate,11.0,0.2,8960.86,-1339.88
ORD-11022,2024-06-08,Furniture,Bookcases,Metal Shelving Unit,West,Consumer,10.0,0.0,5762.84,502.92
ORD-14645,2023-12-18 00:00:00,Furniture,Chairs,Executive Office Chair,South,Home Office,2.0,0.0,1141.08,-144.11
ORD-15793,2021-03-06,Office Supplies,Binders,Heavy Duty Binder,Central,Consumer,11.0,0.0,475.53,160.17
ORD-15220,2022-07-19 00:00:00,Office Supplies,Labels,Shipping Labels,Central,Corporate,9.0,0.15,533.33,111.29
ORD-19260,2023-03-06,Office Supplies,Art,Sketch Pad,South,Home Office,13.0,0.15,921.32,255.76
ORD-12320,2023-03-02 00:00:00,Technology,Phones,Office Cordless Phone,North,Consumer,7.0,0.2,6349.28,689.33
ORD-19357,2021-01-16 00:00:00,Technology,Machines,Laminator,West,Corporate,3.0,0.15,1072.23,234.39
ORD-11652,2023-01-13 00:00:00,Technology,Accessories,Laptop Stand,North,Consumer,7.0,0.1,4011.11,1073.06
ORD-10883,2022-10-30 00:00:00,Office Supplies,Paper,Notebook Set,South,Home Office,11.0,0.1,1205.6,238.76
ORD-10033,2023-08-06,Office Supplies,Art,Marker Set,North,Consumer,5.0,0.1,57.08,8.86
ORD-14103,2023-02-01 00:00:00,Office Supplies,Storage,File Cabinet,East,Corporate,7.0,0.15,630.24,159.24
ORD-18490,2022-05-25,Office Supplies,Paper,Sticky Notes Pack,East,Corporate,7.0,0.2,720.41,66.31
ORD-10668,2024-11-17,Furniture,Tables,Round Side Table,East,Consumer,4.0,0.0,1094.65,128.05
ORD-19418,2023-05-01 00:00:00,Office Supplies,Art,Sketch Pad,,Corporate,2.0,0.2,125.45,32.13
ORD-12608,2021-07-06,Office Supplies,Paper,Notebook Set,East,Consumer,9.0,0.0,920.49,191.8
ORD-19078,2021-03-28 00:00:00,Office Supplies,Paper,Copy Paper Ream,Central,Home Office,5.0,0.1,173.42,49.24
ORD-11909,2022-09-27,Technology,Accessories,Keyboard,West,Consumer,2.0,0.1,1578.86,400.29
ORD-18365,2021-01-06 00:00:00,Technology,Machines,Label Printer,Central,Consumer,13.0,0.2,13726.46,1744.75
ORD-16738,2023-08-14 00:00:00,Furniture,Furnishings,Desk Lamp,East,Corporate,11.0,0.2,8310.37,1114.53
ORD-15095,2023-04-03 00:00:00,Office Supplies,Paper,Copy Paper Ream,North,Home Office,11.0,0.0,1295.34,407.55
ORD-16034,2024-08-05,Furniture,Furnishings,Desk Lamp,East,Corporate,3.0,0.0,1478.86,151.32
ORD-18313,2023-12-11 00:00:00,Furniture,Tables,Conference Table,South,Corporate,9.0,0.3,2842.72,365.72
ORD-14171,2024-01-31 00:00:00,Technology,Machines,Calculator,East,Consumer,12.0,0.0,2182.23,144.05
ORD-12449,2022-06-22 00:00:00,Office Supplies,Storage,Storage Box,North,Consumer,11.0,0.15,867.4,109.12
ORD-13054,2023-03-12,Office Supplies,Envelopes,Security Envelopes,,Home Office,5.0,0.0,177.24,54.83
ORD-18243,2022-05-07,Furniture,Chairs,Folding Chair,South,Consumer,3.0,0.0,2047.04,-174.24
ORD-17950,2021-06-25 00:00:00,Technology,Accessories,Laptop Stand,East,Consumer,3.0,0.1,4793.67,1046.4
ORD-11493,2023-09-21 00:00:00,Furniture,Bookcases,Corner Bookcase,Central,Home Office,6.0,0.15,2889.08,-6.68
ORD-15567,2023-06-06 00:00:00,Furniture,Bookcases,Oak Bookcase,West,Consumer,12.0,0.15,4593.52,646.21
ORD-16069,2021-10-01,Technology,Phones,Smartphone Lite,South,Consumer,13.0,0.2,21279.41,1949.73
ORD-11736,2024-09-08 00:00:00,Office Supplies,Binders,Heavy Duty Binder,Central,Corporate,4.0,0.15,382.46,123.66
ORD-11879,2022-12-22,Office Supplies,Paper,Sticky Notes Pack,South,Home Office,10.0,0.0,1087.62,67.1
ORD-10598,2023-06-08 00:00:00,Furniture,Bookcases,Corner Bookcase,North,Corporate,3.0,0.1,2455.21,-282.36
ORD-16123,2022-08-30,Technology,Machines,Label Printer,Central,Corporate,8.0,0.0,6828.66,1911.55
ORD-11258,2024-05-28 00:00:00,Office Supplies,Art,Sketch Pad,North,Consumer,6.0,0.0,60.44,7.88
ORD-19291,2022-06-24,Furniture,Bookcases,Metal Shelving Unit,East,Home Office,9.0,0.15,1740.02,297.68
ORD-18080,2022-02-16,Office Supplies,Storage,Plastic Bin,Central,,7.0,0.1,479.42,58.58
ORD-13305,2021-07-22,Furniture,Bookcases,Metal Shelving Unit,Central,Corporate,2.0,0.2,1085.24,-144.5
ORD-19382,2021-02-21 00:00:00,Furniture,Tables,Adjustable Desk,Central,Corporate,10.0,0.0,6635.92,-972.14
ORD-16487,2021-06-27 00:00:00,Office Supplies,Envelopes,Security Envelopes,North,Consumer,9.0,0.0,263.52,25.97
ORD-19682,2021-07-13 00:00:00,Furniture,Furnishings,Wall Clock,North,Home Office,4.0,0.0,1349.71,199.58
ORD-17442,2022-11-20,Office Supplies,Art,Sketch Pad,South,Consumer,1.0,0.2,81.88,20.13
ORD-10789,2022-06-09,Furniture,Tables,Round Side Table,North,Corporate,7.0,0.2,1419.64,28.76
ORD-12880,2022-07-17 00:00:00,Office Supplies,Paper,Sticky Notes Pack,South,Consumer,5.0,0.0,508.19,116.22
ORD-19062,2023-07-23 00:00:00,Office Supplies,Labels,Address Labels,North,Corporate,9.0,0.0,329.41,95.54
ORD-14756,2023-05-25,Technology,Copiers,Heavy Duty Copier,North,Consumer,4.0,0.3,6443.38,1059.7
ORD-10294,2022-12-27 00:00:00,Office Supplies,Storage,File Cabinet,South,Consumer,1.0,0.2,30.09,4.77
ORD-12957,2023-07-29 00:00:00,Technology,Accessories,USB Hub,East,Consumer,2.0,0.1,1924.38,254.34
ORD-11322,2023-01-24 00:00:00,Furniture,Bookcases,Corner Bookcase,South,Corporate,1.0,0.0,429.36,-7.13
ORD-18025,2022-06-11, Office Supplies ,Paper,Copy Paper Ream,Central,Corporate,10.0,0.0,850.9,294.04
ORD-17324,2021-01-11,Office Supplies,Storage,Storage Box,North,Home Office,3.0,0.0,136.64,32.79
ORD-12774,2022-12-15,Technology,Copiers,Desktop Copier,South,Consumer,10.0,0.0,7524.62,1063.88
ORD-18330,2021-09-30 00:00:00,Technology,Copiers,Desktop Copier,North,Consumer,10.0,0.15,11765.02,3154.98
ORD-17285,2021-07-03,Office Supplies,Art,Sketch Pad,East,Consumer,13.0,0.2,313.52,28.0
ORD-17676,2023-09-25 00:00:00,Office Supplies,Art,Sketch Pad,Central,Corporate,5.0,0.2,360.07,102.54
ORD-13173,2024-11-14,Furniture,Furnishings,Picture Frame,West,Consumer,5.0,0.1,380.86,43.17
ORD-18124,2023-09-13 00:00:00,Technology,Copiers,Heavy Duty Copier,East,Consumer,2.0,0.0,1375.35,212.85
ORD-12487,2022-06-27 00:00:00,Technology,Copiers,Heavy Duty Copier,Central,Home Office,4.0,0.0,4339.66,1278.73
ORD-18917,2024-09-04 00:00:00,Office Supplies,Labels,Shipping Labels,East,Corporate,12.0,0.0,926.21,206.35
ORD-15714,2021-03-16 00:00:00,Office Supplies,Storage,Storage Box,North,Home Office,9.0,0.15,626.2,145.56
ORD-13084,2021-05-10,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,1.0,0.0,23.7,4.0
ORD-13828,2022-06-16 00:00:00,Office Supplies,Labels,Shipping Labels,South,Consumer,,0.2,71.98,14.62
ORD-10944,2023-05-06,Office Supplies,Art,Sketch Pad,East,Home Office,5.0,0.0,456.11,143.05
ORD-17705,2024-08-14,Office Supplies,Labels,Shipping Labels,North,Corporate,6.0,0.0,167.98,33.65
ORD-17782,2022-12-01,Technology,Accessories,Laptop Stand,East,Consumer,7.0,0.0,8565.05,2510.81
ORD-14963,2024-04-15 00:00:00,Office Supplies,Labels,Address Labels,South,,12.0,0.1,1192.03,290.66
ORD-11145,2021-02-01 00:00:00,Technology,Copiers,Desktop Copier,Central,,10.0,0.0,5616.87,953.55
ORD-19342,2021-10-22 00:00:00,Office Supplies,Labels,Address Labels,South,Consumer,13.0,0.1,552.66,104.64
ORD-17546,2024-10-10,Office Supplies,Art,Color Pencils,South,Consumer,6.0,0.2,292.57,94.75
ORD-10002,2023-08-16,Technology,Machines,Calculator,West,Corporate,3.0,0.0,2147.86,274.75
ORD-16136,2021-11-10,Furniture,Tables,Conference Table,South,Consumer,13.0,0.15,4760.19,-292.76
ORD-16129,2021-04-28,Office Supplies,Envelopes,Security Envelopes,Central,Home Office,7.0,0.0,402.02,91.84
ORD-15060,2022-01-17 00:00:00,Office Supplies,Binders,View Binder,Central,Consumer,4.0,0.0,35.48,3.64
ORD-19320,2023-07-16 00:00:00,Furniture,Tables,Glass Table,Central,Consumer,1.0,0.0,506.14,24.91
ORD-12533,2023-07-06 00:00:00,Furniture,Tables,Conference Table,Central,Home Office,2.0,0.0,1894.39,-34.94
ORD-15756,2022-11-05 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,1.0,0.0,4.96,1.07
ORD-10653,2021-06-28,Technology,Phones,Office Cordless Phone,East,Corporate,3.0,0.0,3197.3,510.71
ORD-15456,2021-01-27,Office Supplies,Labels,Shipping Labels,East,Corporate,3.0,0.0,65.36,8.41
ORD-16857,2023-04-09 00:00:00,Technology,Machines,Laminator,West,Home Office,8.0,0.3,6392.13,1801.93
ORD-17308,2022-09-30 00:00:00,Furniture,Bookcases,Corner Bookcase,,Corporate,3.0,0.0,1321.59,-56.47
ORD-17711,2023-09-29,Furniture,Bookcases,Corner Bookcase,South,Consumer,6.0,0.0,2048.25,-236.06
ORD-13463,2023-11-19 00:00:00,Office Supplies,Storage,File Cabinet,South,Home Office,13.0,0.1,1048.82,132.64
ORD-17488,2022-09-09,Office Supplies,Paper,Copy Paper Ream,NORTH,Corporate,6.0,0.2,719.84,231.66
ORD-10744,2023-12-26 00:00:00,Office Supplies,Binders,Heavy Duty Binder,,Corporate,5.0,0.0,,135.39
ORD-17634,2022-10-30 00:00:00,Furniture,Furnishings,Picture Frame,South,Home Office,3.0,0.0,1656.05,280.75
ORD-14355,2022-04-19,Office Supplies,Storage,Plastic Bin,North,Corporate,11.0,0.1,994.23,185.94
ORD-12589,2022-05-23,Office Supplies,Paper,Notebook Set,East,Consumer,3.0,0.0,156.45,23.49
ORD-14629,2022-01-17 00:00:00,Furniture,Tables,Adjustable Desk,Central,Consumer,8.0,0.1,3345.35,-1.33
ORD-16132,2024-06-26 00:00:00,Office Supplies,Art,Marker Set,Central,Consumer,10.0,0.0,976.84,331.38
ORD-12616,2023-04-09 00:00:00,Office Supplies,Paper,Notebook Set,Central,Corporate,10.0,0.0,223.44,56.64
ORD-10633,2022-03-19 00:00:00,Office Supplies,Binders,3-Ring Binder,East,Consumer,10.0,0.0,521.07,43.94
ORD-14652,2021-06-08 00:00:00,Technology,Accessories,USB Hub,North,Consumer,5.0,0.3,6925.19,1324.56
ORD-12968,2021-11-04 00:00:00,Office Supplies,Binders,Heavy Duty Binder,West,Corporate,9.0,0.1,486.46,45.1
ORD-13504,2023-01-07,Furniture,Furnishings,Picture Frame,South,Consumer,3.0,0.3,348.43,12.55
ORD-18688,2021-03-07,Technology,Phones,Smartphone Lite,,Consumer,3.0,0.0,922.84,120.85
ORD-10590,2023-11-23 00:00:00,Furniture,Tables,Conference Table,Central,Corporate,2.0,0.0,1728.22,-119.32
ORD-15848,2021-05-15,Technology,Copiers,Heavy Duty Copier,Central,Corporate,9.0,0.2,4329.9,621.23
ORD-16023,2021-10-11,Office Supplies,Art,Sketch Pad,Central,Home Office,13.0,0.2,1259.14,146.49
ORD-10886,2023-03-16,Office Supplies,Art,Marker Set,East,Consumer,4.0,0.15,189.36,50.64
ORD-13690,2023-08-19 00:00:00,Furniture,Bookcases,Oak Bookcase,Central,Home Office,4.0,0.1,3388.33,-306.14
ORD-14082,2022-06-01 00:00:00,Technology,Copiers,Desktop Copier,South,Consumer,5.0,0.0,2132.76,314.88
ORD-18520,2022-05-14 00:00:00,Technology,Phones,Smartphone Lite,West,Corporate,8.0,0.15,2837.92,575.92
ORD-13998,2023-07-01 00:00:00,Office Supplies,Labels,Address Labels,South,Corporate,2.0,0.0,163.12,54.12
ORD-14591,2022-03-10,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,12.0,0.3,300.89,32.97
ORD-13048,2023-09-18 00:00:00,Furniture,Chairs,Executive Office Chair,Central,Corporate,3.0,0.1,824.76,-60.22
ORD-18397,2024-06-28 00:00:00,Office Supplies,Binders,View Binder,North,Corporate,10.0,0.0,135.03,40.93
ORD-10362,2024-08-14,Office Supplies,Paper,Notebook Set,West,Corporate,11.0,0.3,701.12,57.23
ORD-12027,2023-09-12 00:00:00,Technology,Accessories,USB Hub,Central,Consumer,1.0,0.0,253.51,9.1
ORD-18376,2024-05-25 00:00:00,Office Supplies,Storage,Plastic Bin,North,Consumer,11.0,0.15,999.01,236.75
ORD-15246,2023-04-24 00:00:00,Office Supplies,Storage,Storage Box,East,Consumer,9.0,0.15,1093.27,129.93
ORD-10828,2024-12-13 00:00:00,Office Supplies,Paper,Notebook Set,South,Consumer,6.0,0.1,176.62,20.48
ORD-15227,2021-03-05,Technology,Phones,Smartphone Lite,South,Corporate,5.0,0.2,7429.34,940.68
ORD-10643,2021-06-08 00:00:00,Office Supplies,Art,Color Pencils,West,Consumer,10.0,0.0,497.49,40.99
ORD-19467,2023-08-04 00:00:00,Technology,Phones,Office Cordless Phone,East,Consumer,4.0,0.3,7529.28,181.54
ORD-16687,2021-02-21 00:00:00,Technology,Phones,Smartphone Lite,Central,Corporate,12.0,0.0,20156.08,
ORD-15827,2024-08-22,Technology,Accessories,Wireless Mouse,South,Corporate,1.0,0.2,674.53,177.8
ORD-11016,2021-05-08 00:00:00,Office Supplies,Paper,Copy Paper Ream,East,Consumer,6.0,0.3,373.87,49.62
ORD-10662,2021-09-03 00:00:00,Furniture,Bookcases,Metal Shelving Unit,Central,Consumer,12.0,0.15,10405.59,1034.42
ORD-15089,2024-11-25,Technology,Copiers,Desktop Copier,,Corporate,,0.2,4597.39,640.38
ORD-14744,2021-01-25 00:00:00,Technology,Copiers,Desktop Copier,West,Home Office,12.0,0.0,14186.2,1065.36
ORD-12082,2023-01-02,Office Supplies,Labels,Shipping Labels,Central,Consumer,11.0,0.0,513.66,144.73
ORD-12167,2022-08-26 00:00:00,Technology,Machines,Laminator,CENTRAL,Corporate,9.0,0.3,13721.36,910.49
ORD-10070,2022-05-06 00:00:00,Technology,Copiers,Desktop Copier,Central,Consumer,7.0,0.1,1275.01,233.65
ORD-18975,2024-05-18 00:00:00,Technology,Machines,Laminator,West,Consumer,1.0,0.0,1800.04,203.52
ORD-15180,2023-09-17 00:00:00,Furniture,Bookcases,Metal Shelving Unit,South,Consumer,13.0,0.0,9471.89,1181.75
ORD-17543,2022-02-02 00:00:00,Office Supplies,Binders,Heavy Duty Binder,East,Consumer,10.0,0.0,1066.97,262.83
ORD-12626,2022-08-07 00:00:00,Office Supplies,Storage,Plastic Bin,Central,Corporate,1.0,0.0,68.0,22.19
ORD-16661,2023-07-13 00:00:00,Furniture,Furnishings,Filing Tray,Central,Corporate,2.0,0.0,757.4,21.97
ORD-19393,2024-12-24 00:00:00,Office Supplies,Storage,Plastic Bin,West,Consumer,5.0,0.15,427.46,114.44
ORD-15948,2022-11-30 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,East,Corporate,13.0,0.0,699.6,96.48
ORD-13196,2023-07-04 00:00:00,Technology,Machines,Label Printer,North,Home Office,8.0,0.2,4279.86,1224.98
ORD-15408,2023-03-18 00:00:00,Office Supplies,Labels,Address Labels,Central,Home Office,13.0,0.3,650.43,206.37
ORD-17576,2024-01-08,Furniture,Bookcases,Metal Shelving Unit,CENTRAL,Corporate,7.0,0.2,4138.74,234.59
ORD-12637,2022-05-08,Office Supplies,Labels,Address Labels,Central,Consumer,6.0,0.15,800.57,177.85
ORD-10589,2022-08-03 00:00:00,Office Supplies,Labels,Address Labels,East,Corporate,3.0,0.0,15.6,2.73
ORD-12221,2023-03-11,Technology,Copiers,Heavy Duty Copier,,Consumer,8.0,0.0,13963.76,3941.79
ORD-18132,2022-10-30 00:00:00,Office Supplies,Storage,Storage Box,North,Consumer,9.0,0.0,862.65,271.77
ORD-16905,2023-07-18,Furniture,Chairs,Ergo Recliner,,Consumer,9.0,0.0,6120.01,-467.34
